# r(Angstrom)	g(r)	in_region	integrand
1.159999999999999964e+01 9.977535620993894794e-01 0.000000000000000000e+00 1.482989255454121746e+02
1.161999999999999922e+01 9.982015175737893875e-01 0.000000000000000000e+00 1.488775526643319438e+02
1.164000000000000057e+01 9.987316989506000997e-01 0.000000000000000000e+00 1.494698277304334226e+02
1.166000000000000014e+01 9.993140234584477755e-01 0.000000000000000000e+00 1.500713612437164102e+02
1.167999999999999972e+01 9.999148163763802444e-01 0.000000000000000000e+00 1.506771608241809872e+02
1.169999999999999929e+01 1.000499859461690955e+00 0.000000000000000000e+00 1.512820826118272066e+02
1.172000000000000064e+01 1.001036867446098544e+00 0.000000000000000000e+00 1.518812053066550902e+02
1.174000000000000021e+01 1.001497553648565297e+00 0.000000000000000000e+00 1.524701493486645063e+02
1.175999999999999979e+01 1.001859905458961197e+00 0.000000000000000000e+00 1.530454346178554488e+02
1.177999999999999936e+01 1.002109514416236191e+00 0.000000000000000000e+00 1.536047003742280879e+02
1.180000000000000071e+01 1.002240278985308430e+00 0.000000000000000000e+00 1.541468329577823511e+02
1.182000000000000028e+01 1.002254640646768280e+00 0.000000000000000000e+00 1.546720237685181587e+02
1.183999999999999986e+01 1.002163129429590960e+00 0.000000000000000000e+00 1.551817211664355511e+02
1.185999999999999943e+01 1.001983150704717440e+00 0.000000000000000000e+00 1.556784631715345881e+02
1.188000000000000078e+01 1.001737403207057397e+00 0.000000000000000000e+00 1.561656489638152721e+02
1.190000000000000036e+01 1.001452160855889506e+00 0.000000000000000000e+00 1.566472841832774634e+02
1.191999999999999993e+01 1.001154964276251169e+00 0.000000000000000000e+00 1.571276282299212994e+02
1.193999999999999950e+01 1.000872487165710201e+00 0.000000000000000000e+00 1.576108618437467044e+02
1.196000000000000085e+01 1.000628878241848652e+00 0.000000000000000000e+00 1.581008230847537845e+02
1.198000000000000043e+01 1.000443590814017680e+00 0.000000000000000000e+00 1.586006568129424750e+02
1.200000000000000000e+01 1.000330818366258034e+00 0.000000000000000000e+00 1.591127126883126550e+02
1.201999999999999957e+01 1.000298031963136269e+00 0.000000000000000000e+00 1.596382979708644996e+02
1.203999999999999915e+01 1.000346261661421599e+00 0.000000000000000000e+00 1.601777048405978974e+02
1.206000000000000050e+01 1.000469999782420016e+00 0.000000000000000000e+00 1.607301777775130063e+02
1.208000000000000007e+01 1.000658304242158403e+00 0.000000000000000000e+00 1.612940739816096425e+02
1.209999999999999964e+01 1.000895591660700967e+00 0.000000000000000000e+00 1.618669770728878916e+02
1.211999999999999922e+01 1.001163244277348818e+00 0.000000000000000000e+00 1.624459453113477139e+02
1.214000000000000057e+01 1.001441200981999069e+00 0.000000000000000000e+00 1.630277623369892126e+02
1.216000000000000014e+01 1.001709458195024327e+00 0.000000000000000000e+00 1.636091782698122472e+02
1.217999999999999972e+01 1.001949481631899230e+00 0.000000000000000000e+00 1.641871410298168996e+02
1.219999999999999929e+01 1.002145752594437278e+00 0.000000000000000000e+00 1.647590543370031355e+02
1.222000000000000064e+01 1.002286632312855197e+00 0.000000000000000000e+00 1.653229282513710245e+02
1.224000000000000021e+01 1.002365069886079318e+00 0.000000000000000000e+00 1.658775066729205037e+02
1.225999999999999979e+01 1.002378712546800443e+00 0.000000000000000000e+00 1.664222979616515659e+02
1.227999999999999936e+01 1.002329867403055186e+00 0.000000000000000000e+00 1.669575812375641988e+02
1.230000000000000071e+01 1.002225316346846640e+00 0.000000000000000000e+00 1.674843880806585048e+02
1.232000000000000028e+01 1.002075103994897187e+00 0.000000000000000000e+00 1.680043115109343717e+02
1.233999999999999986e+01 1.001892217790321782e+00 0.000000000000000000e+00 1.685194611283918107e+02
1.235999999999999943e+01 1.001690733048086424e+00 0.000000000000000000e+00 1.690321582130308968e+02
1.238000000000000078e+01 1.001485584785229088e+00 0.000000000000000000e+00 1.695449001848515707e+02
1.240000000000000036e+01 1.001290808558967571e+00 0.000000000000000000e+00 1.700600643038538635e+02
1.241999999999999993e+01 1.001118964572995873e+00 0.000000000000000000e+00 1.705798072100377283e+02
1.243999999999999950e+01 1.000980349014697568e+00 0.000000000000000000e+00 1.711059261834031986e+02
1.246000000000000085e+01 1.000882430961717251e+00 0.000000000000000000e+00 1.716397564639502775e+02
1.248000000000000043e+01 1.000829439785938524e+00 0.000000000000000000e+00 1.721820925716789930e+02
1.250000000000000000e+01 1.000822680772960549e+00 0.000000000000000000e+00 1.727332339065892484e+02
1.251999999999999957e+01 1.000860124618847991e+00 0.000000000000000000e+00 1.732929056286811544e+02
1.253999999999999915e+01 1.000937372549414173e+00 0.000000000000000000e+00 1.738604170779545939e+02
1.256000000000000050e+01 1.001047747264907084e+00 0.000000000000000000e+00 1.744346710344097175e+02
1.258000000000000007e+01 1.001182958736235751e+00 0.000000000000000000e+00 1.750142737380464268e+02
1.259999999999999964e+01 1.001333691809628501e+00 0.000000000000000000e+00 1.755976333888647218e+02
1.261999999999999922e+01 1.001490403434278864e+00 0.000000000000000000e+00 1.761830974668645808e+02
1.264000000000000057e+01 1.001643682581713213e+00 0.000000000000000000e+00 1.767690155320461258e+02
1.266000000000000014e+01 1.001784821283983939e+00 0.000000000000000000e+00 1.773538406044091857e+02
1.267999999999999972e+01 1.001906308870379680e+00 0.000000000000000000e+00 1.779362188239539080e+02
1.269999999999999929e+01 1.002002107679484944e+00 0.000000000000000000e+00 1.785150418506801770e+02
1.272000000000000064e+01 1.002067854997366947e+00 0.000000000000000000e+00 1.790894870245881236e+02
1.274000000000000021e+01 1.002100707788250666e+00 0.000000000000000000e+00 1.796589941856776420e+02
1.275999999999999979e+01 1.002099827432742618e+00 0.000000000000000000e+00 1.802233570939487208e+02
1.277999999999999936e+01 1.002066080689135941e+00 0.000000000000000000e+00 1.807826751094014242e+02
1.280000000000000071e+01 1.002001672730217008e+00 0.000000000000000000e+00 1.813372915920357684e+02
1.282000000000000028e+01 1.001910277938507399e+00 0.000000000000000000e+00 1.818878214418516563e+02
1.283999999999999986e+01 1.001796887448520579e+00 0.000000000000000000e+00 1.824351275188491570e+02
1.285999999999999943e+01 1.001667165325675013e+00 0.000000000000000000e+00 1.829802068030282669e+02
1.288000000000000078e+01 1.001527373052994108e+00 0.000000000000000000e+00 1.835241785143890070e+02
1.290000000000000036e+01 1.001384084181133671e+00 0.000000000000000000e+00 1.840682334129313347e+02
1.291999999999999993e+01 1.001243831557649067e+00 0.000000000000000000e+00 1.846135696986552546e+02
1.293999999999999950e+01 1.001112547939403186e+00 0.000000000000000000e+00 1.851612894915607228e+02
1.296000000000000085e+01 1.000995500768094848e+00 0.000000000000000000e+00 1.857123850716479296e+02
1.298000000000000043e+01 1.000896878812953972e+00 0.000000000000000000e+00 1.862676600989166218e+02
1.300000000000000000e+01 1.000819312989181809e+00 0.000000000000000000e+00 1.868276371133669329e+02
1.301999999999999957e+01 1.000763888323034756e+00 0.000000000000000000e+00 1.873925553349988604e+02
1.303999999999999915e+01 1.000729808675582033e+00 0.000000000000000000e+00 1.879623032638123732e+02
1.306000000000000050e+01 1.000714341826801856e+00 0.000000000000000000e+00 1.885364029198075571e+02
1.308000000000000007e+01 1.000712834277424301e+00 0.000000000000000000e+00 1.891140070429842410e+02
1.309999999999999964e+01 1.000719209673013754e+00 0.000000000000000000e+00 1.896939879933426027e+02
1.311999999999999922e+01 1.000725634634334726e+00 0.000000000000000000e+00 1.902748700508825266e+02
1.314000000000000057e+01 1.000723841188757124e+00 0.000000000000000000e+00 1.908550764756040792e+02
1.316000000000000014e+01 1.000704992486283196e+00 0.000000000000000000e+00 1.914329024875072207e+02
1.317999999999999972e+01 1.000660648758788351e+00 0.000000000000000000e+00 1.920066988865920052e+02
1.319999999999999929e+01 1.000583587328390145e+00 0.000000000000000000e+00 1.925750309528582989e+02
1.322000000000000064e+01 1.000468135805789638e+00 0.000000000000000000e+00 1.931367462463063021e+02
1.324000000000000021e+01 1.000311322798796976e+00 0.000000000000000000e+00 1.936912018869358292e+02
1.325999999999999979e+01 1.000112994091572283e+00 0.000000000000000000e+00 1.942382949747469354e+02
1.327999999999999936e+01 9.998762686318174442e-01 0.000000000000000000e+00 1.947785596497396909e+02
1.330000000000000071e+01 9.996076500586014157e-01 0.000000000000000000e+00 1.953131984919141075e+02
1.332000000000000028e+01 9.993170012917651501e-01 0.000000000000000000e+00 1.958440875212700405e+02
1.333999999999999986e+01 9.990169764304340783e-01 0.000000000000000000e+00 1.963736744778075831e+02
1.335999999999999943e+01 9.987224577542391790e-01 0.000000000000000000e+00 1.969048761415267563e+02
1.338000000000000078e+01 9.984494564774595293e-01 0.000000000000000000e+00 1.974408676524275279e+02
1.340000000000000036e+01 9.982142935914022353e-01 0.000000000000000000e+00 1.979849235105098728e+02
1.341999999999999993e+01 9.980322483485978280e-01 0.000000000000000000e+00 1.985401497757738127e+02
1.343999999999999950e+01 9.979163535340731528e-01 0.000000000000000000e+00 1.991092407482193778e+02
1.346000000000000085e+01 9.978762014771489497e-01 0.000000000000000000e+00 1.996942334878465886e+02
1.348000000000000043e+01 9.979171636528438860e-01 0.000000000000000000e+00 2.002963410546553575e+02
1.350000000000000000e+01 9.980394160383286861e-01 0.000000000000000000e+00 2.009157438086457432e+02
1.351999999999999957e+01 9.982378436183506620e-01 0.000000000000000000e+00 2.015515546698176479e+02
1.353999999999999915e+01 9.985019457369921358e-01 0.000000000000000000e+00 2.022017841381712344e+02
1.356000000000000050e+01 9.988162763980675818e-01 0.000000000000000000e+00 2.028634135537064367e+02
1.358000000000000007e+01 9.991612806681180459e-01 0.000000000000000000e+00 2.035325505564232458e+02
1.359999999999999964e+01 9.995144565369603606e-01 0.000000000000000000e+00 2.042046539863215742e+02
1.361999999999999922e+01 9.998518388904125143e-01 0.000000000000000000e+00 2.048748289234015658e+02
1.364000000000000057e+01 1.000150001405968103e+00 0.000000000000000000e+00 2.055382334876631774e+02
1.366000000000000014e+01 1.000387311835886361e+00 0.000000000000000000e+00 2.061903389791063432e+02
1.367999999999999972e+01 1.000545771883120327e+00 0.000000000000000000e+00 2.068273154177311142e+02
1.369999999999999929e+01 1.000612774879919620e+00 0.000000000000000000e+00 2.074464067435374943e+02
1.372000000000000064e+01 1.000581792328464781e+00 0.000000000000000000e+00 2.080460897365255164e+02
1.374000000000000021e+01 1.000453383891735326e+00 0.000000000000000000e+00 2.086263029566951275e+02
1.375999999999999979e+01 1.000235409054613722e+00 0.000000000000000000e+00 2.091885124840462993e+02
1.377999999999999936e+01 9.999423828679957493e-01 0.000000000000000000e+00 2.097355989985791211e+02
1.380000000000000071e+01 9.995949685006638719e-01 0.000000000000000000e+00 2.102717713802935293e+02
1.382000000000000028e+01 9.992183605642460664e-01 0.000000000000000000e+00 2.108022445291894940e+02
1.383999999999999986e+01 9.988404862160894515e-01 0.000000000000000000e+00 2.113328727852671136e+02
1.385999999999999943e+01 9.984902871557755910e-01 0.000000000000000000e+00 2.118697939685262668e+02
1.388000000000000078e+01 9.981950381048586562e-01 0.000000000000000000e+00 2.124188620989671108e+02
1.390000000000000036e+01 9.979786002677175638e-01 0.000000000000000000e+00 2.129852697965895061e+02
1.391999999999999993e+01 9.978595597743250556e-01 0.000000000000000000e+00 2.135731396013935353e+02
1.393999999999999950e+01 9.978491873161439152e-01 0.000000000000000000e+00 2.141850699933791304e+02
1.396000000000000085e+01 9.979510365928541127e-01 0.000000000000000000e+00 2.148220265725463776e+02
1.398000000000000043e+01 9.981599633830007257e-01 0.000000000000000000e+00 2.154831065788951321e+02
1.400000000000000000e+01 9.984625756655249873e-01 0.000000000000000000e+00 2.161656094924255456e+02
1.401999999999999957e+01 9.988380027553118712e-01 0.000000000000000000e+00 2.168651784531375881e+02
1.403999999999999915e+01 9.992593671598319904e-01 0.000000000000000000e+00 2.175760974410311803e+02
1.406000000000000050e+01 9.996958877700222734e-01 0.000000000000000000e+00 2.182917316961064387e+02
1.408000000000000007e+01 1.000114643635399148e+00 0.000000000000000000e+00 2.190049015783632456e+02
1.409999999999999964e+01 1.000483671074605674e+00 0.000000000000000000e+00 2.197085557678016414e+02
1.411999999999999922e+01 1.000774136840607120e+00 0.000000000000000000e+00 2.203962525444216851e+02
1.414000000000000057e+01 1.000962556868517650e+00 0.000000000000000000e+00 2.210626592882233297e+02
1.416000000000000014e+01 1.001032932285577770e+00 0.000000000000000000e+00 2.217040420192065540e+02
1.417999999999999972e+01 1.000977845829259971e+00 0.000000000000000000e+00 2.223185321373713919e+02
1.419999999999999929e+01 1.000799357735457251e+00 0.000000000000000000e+00 2.229063527227177701e+02
1.422000000000000064e+01 1.000508939089409521e+00 0.000000000000000000e+00 2.234698333352458519e+02
1.424000000000000021e+01 1.000126642829664236e+00 0.000000000000000000e+00 2.240132539349554861e+02
1.425999999999999979e+01 9.996799008088572691e-01 0.000000000000000000e+00 2.245426018018467289e+02
1.427999999999999936e+01 9.992014433963404274e-01 0.000000000000000000e+00 2.250651263759195331e+02
1.430000000000000071e+01 9.987267933759274019e-01 0.000000000000000000e+00 2.255887901571740315e+02
1.432000000000000028e+01 9.982917176239480828e-01 0.000000000000000000e+00 2.261217006056100161e+02
1.433999999999999986e+01 9.979296369798016375e-01 0.000000000000000000e+00 2.266715229012276893e+02
1.435999999999999943e+01 9.976688686277114249e-01 0.000000000000000000e+00 2.272448447040269173e+02
1.438000000000000078e+01 9.975305840149634173e-01 0.000000000000000000e+00 2.278466938140078355e+02
1.440000000000000036e+01 9.975273496113780114e-01 0.000000000000000000e+00 2.284801814711702548e+02
1.441999999999999993e+01 9.976619309407498415e-01 0.000000000000000000e+00 2.291462004555142755e+02
1.443999999999999950e+01 9.979271723689314699e-01 0.000000000000000000e+00 2.298433662670399258e+02
1.446000000000000085e+01 9.983066291909553636e-01 0.000000000000000000e+00 2.305681314657472285e+02
1.448000000000000043e+01 9.987756946556760607e-01 0.000000000000000000e+00 2.313150169316360518e+02
1.450000000000000000e+01 9.993035917636629017e-01 0.000000000000000000e+00 2.320770481647064969e+02
1.451999999999999957e+01 9.998555980029112389e-01 0.000000000000000000e+00 2.328462533849585725e+02
1.453999999999999915e+01 1.000395749835412351e+00 0.000000000000000000e+00 2.336142821523922066e+02
1.456000000000000050e+01 1.000889400537099849e+00 0.000000000000000000e+00 2.343730000270075209e+02
1.458000000000000007e+01 1.001305881171928869e+00 0.000000000000000000e+00 2.351151173088043720e+02
1.459999999999999964e+01 1.001620767646350885e+00 0.000000000000000000e+00 2.358347353377828028e+02
1.461999999999999922e+01 1.001817386076705452e+00 0.000000000000000000e+00 2.365277217939429022e+02
1.464000000000000057e+01 1.001887996624151622e+00 0.000000000000000000e+00 2.371920157972845971e+02
1.466000000000000014e+01 1.001834164833213192e+00 0.000000000000000000e+00 2.378277448278078339e+02
1.467999999999999972e+01 1.001666266552358575e+00 0.000000000000000000e+00 2.384371369655127069e+02
1.469999999999999929e+01 1.001402627378405352e+00 0.000000000000000000e+00 2.390243440903991541e+02
1.472000000000000064e+01 1.001067623572184040e+00 0.000000000000000000e+00 2.395950132824672778e+02
1.474000000000000021e+01 1.000689614177420195e+00 0.000000000000000000e+00 2.401558104017169342e+02
1.475999999999999979e+01 1.000298767279814482e+00 0.000000000000000000e+00 2.407139101881482475e+02
1.477999999999999936e+01 9.999244138915025504e-01 0.000000000000000000e+00 2.412763639217610887e+02
1.480000000000000071e+01 9.995927903114093516e-01 0.000000000000000000e+00 2.418495507225556196e+02
1.482000000000000028e+01 9.993250431164791836e-01 0.000000000000000000e+00 2.424386836905316898e+02
1.483999999999999986e+01 9.991359213430349717e-01 0.000000000000000000e+00 2.430474753256893337e+02
1.485999999999999943e+01 9.990324183060917962e-01 0.000000000000000000e+00 2.436777854480286578e+02
1.488000000000000078e+01 9.990141279275305264e-01 0.000000000000000000e+00 2.443296829975495541e+02
1.490000000000000036e+01 9.990730513580067251e-01 0.000000000000000000e+00 2.450013743342520627e+02
1.491999999999999993e+01 9.991951648209598247e-01 0.000000000000000000e+00 2.456895637381361439e+02
1.493999999999999950e+01 9.993615506849482522e-01 0.000000000000000000e+00 2.463897123292018136e+02
1.496000000000000085e+01 9.995507297816877967e-01 0.000000000000000000e+00 2.470965983474492020e+02
1.498000000000000043e+01 9.997404311244800779e-01 0.000000000000000000e+00 2.478047471728780522e+02
1.500000000000000000e+01 9.999098906598270498e-01 0.000000000000000000e+00 2.485089998254885302e+02
1.501999999999999957e+01 1.000041709734241113e+00 0.000000000000000000e+00 2.492049808852806052e+02
1.503999999999999915e+01 1.000123457956742401e+00 0.000000000000000000e+00 2.498895099722543307e+02
1.506000000000000050e+01 1.000148962719082713e+00 0.000000000000000000e+00 2.505609411664096910e+02
1.508000000000000007e+01 1.000118327732877788e+00 0.000000000000000000e+00 2.512191883877465273e+02
1.509999999999999964e+01 1.000038371103368018e+00 0.000000000000000000e+00 2.518658565962650471e+02
1.511999999999999922e+01 9.999215031622660232e-01 0.000000000000000000e+00 2.525039808319652082e+02
1.514000000000000057e+01 9.997846131949296167e-01 0.000000000000000000e+00 2.531377630948468891e+02
1.516000000000000014e+01 9.996473080865532213e-01 0.000000000000000000e+00 2.537721403049102378e+02
1.517999999999999972e+01 9.995301052532218344e-01 0.000000000000000000e+00 2.544123336021551154e+02
1.519999999999999929e+01 9.994522229164360949e-01 0.000000000000000000e+00 2.550632876465816423e+02
1.522000000000000064e+01 9.994296257284857044e-01 0.000000000000000000e+00 2.557291663581897581e+02
1.524000000000000021e+01 9.994736204233450882e-01 0.000000000000000000e+00 2.564129818569795134e+02
1.525999999999999979e+01 9.995892845322617015e-01 0.000000000000000000e+00 2.571161747429507614e+02
1.527999999999999936e+01 9.997749739136189140e-01 0.000000000000000000e+00 2.578384661761037364e+02
1.530000000000000071e+01 1.000022307514311981e+00 0.000000000000000000e+00 2.585778312764383031e+02
1.532000000000000028e+01 1.000316625001517190e+00 0.000000000000000000e+00 2.593305949639544110e+02
1.533999999999999986e+01 1.000638149016547462e+00 0.000000000000000000e+00 2.600917127186521611e+02
1.535999999999999943e+01 1.000963668808494633e+00 0.000000000000000000e+00 2.608551918605314199e+02
1.538000000000000078e+01 1.001268563911649423e+00 0.000000000000000000e+00 2.616146084695923832e+02
1.540000000000000036e+01 1.001528812054004680e+00 0.000000000000000000e+00 2.623636283858349998e+02
1.541999999999999993e+01 1.001723392414561209e+00 0.000000000000000000e+00 2.630966402292590942e+02
1.543999999999999950e+01 1.001835907952671745e+00 0.000000000000000000e+00 2.638091926198648025e+02
1.546000000000000085e+01 1.001856429379903490e+00 0.000000000000000000e+00 2.644984965976521494e+02
1.548000000000000043e+01 1.001782330625030637e+00 0.000000000000000000e+00 2.651636687226210825e+02
1.550000000000000000e+01 1.001618884200403015e+00 0.000000000000000000e+00 2.658059139747716699e+02
1.551999999999999957e+01 1.001378860314851682e+00 0.000000000000000000e+00 2.664284461341038082e+02
1.553999999999999915e+01 1.001081604766679511e+00 0.000000000000000000e+00 2.670362675806175048e+02
1.556000000000000050e+01 1.000751425759156099e+00 0.000000000000000000e+00 2.676357605743128829e+02
1.558000000000000007e+01 1.000415993141054338e+00 0.000000000000000000e+00 2.682342752951898319e+02
1.559999999999999964e+01 1.000103647329556589e+00 0.000000000000000000e+00 2.688394182432483603e+02
1.561999999999999922e+01 9.998410187018113016e-01 0.000000000000000000e+00 2.694584132184884879e+02
1.564000000000000057e+01 9.996510704456070817e-01 0.000000000000000000e+00 2.700975668609103195e+02
1.566000000000000014e+01 9.995506361095298775e-01 0.000000000000000000e+00 2.707615891705136733e+02
1.567999999999999972e+01 9.995491884781591008e-01 0.000000000000000000e+00 2.714532381472986344e+02
1.569999999999999929e+01 9.996476755207164278e-01 0.000000000000000000e+00 2.721729774912651578e+02
1.572000000000000064e+01 9.998385746201708946e-01 0.000000000000000000e+00 2.729189619024133435e+02
1.574000000000000021e+01 1.000106003905948393e+00 0.000000000000000000e+00 2.736870381207431251e+02
1.575999999999999979e+01 1.000427153952067938e+00 0.000000000000000000e+00 2.744711085662544860e+02
1.577999999999999936e+01 1.000774110186545052e+00 0.000000000000000000e+00 2.752636083189474334e+02
1.580000000000000071e+01 1.001116062550058361e+00 0.000000000000000000e+00 2.760560964188220510e+02
1.582000000000000028e+01 1.001421727298351882e+00 0.000000000000000000e+00 2.768399150058781970e+02
1.583999999999999986e+01 1.001662207689071327e+00 0.000000000000000000e+00 2.776069802201159860e+02
1.585999999999999943e+01 1.001813319287365278e+00 0.000000000000000000e+00 2.783504363615354009e+02
1.588000000000000078e+01 1.001857726670016824e+00 0.000000000000000000e+00 2.790652673301363507e+02
1.590000000000000036e+01 1.001786665435737023e+00 0.000000000000000000e+00 2.797488013259189188e+02
1.591999999999999993e+01 1.001600513901032885e+00 0.000000000000000000e+00 2.804009008688830704e+02
1.593999999999999950e+01 1.001309417287590042e+00 0.000000000000000000e+00 2.810241700790288633e+02
1.596000000000000085e+01 1.000932205490536742e+00 0.000000000000000000e+00 2.816236845963563269e+02
1.598000000000000043e+01 1.000495092360786709e+00 0.000000000000000000e+00 2.822066554208653315e+02
1.600000000000000000e+01 1.000030045248429200e+00 0.000000000000000000e+00 2.827819941125558216e+02
1.601999999999999957e+01 9.995716409420546400e-01 0.000000000000000000e+00 2.833594420914280363e+02
1.603999999999999915e+01 9.991549046315826299e-01 0.000000000000000000e+00 2.839489660174817800e+02
1.605999999999999872e+01 9.988119812273720255e-01 0.000000000000000000e+00 2.845598113507172116e+02
1.607999999999999829e+01 9.985697886352639108e-01 0.000000000000000000e+00 2.851998221911341034e+02
1.610000000000000142e+01 9.984475760608536588e-01 0.000000000000000000e+00 2.858747238787328797e+02
1.612000000000000099e+01 9.984555113913953228e-01 0.000000000000000000e+00 2.865876904735130779e+02
1.614000000000000057e+01 9.985933912636179022e-01 0.000000000000000000e+00 2.873389413954748761e+02
1.616000000000000014e+01 9.988507052422552768e-01 0.000000000000000000e+00 2.881257230246182530e+02
1.617999999999999972e+01 9.992074828634511796e-01 0.000000000000000000e+00 2.889425168209432400e+02
1.619999999999999929e+01 9.996353020552894986e-01 0.000000000000000000e+00 2.897812977244498143e+02
1.621999999999999886e+01 1.000100131990557584e+00 0.000000000000000000e+00 2.906323298551380390e+02
1.623999999999999844e+01 1.000564262994073639e+00 0.000000000000000000e+00 2.914847083730077770e+02
1.626000000000000156e+01 1.000989781180722460e+00 0.000000000000000000e+00 2.923273606980592945e+02
1.628000000000000114e+01 1.001341461389633869e+00 0.000000000000000000e+00 2.931498923702922639e+02
1.630000000000000071e+01 1.001589305574716926e+00 0.000000000000000000e+00 2.939433413497068273e+02
1.632000000000000028e+01 1.001711395368137802e+00 0.000000000000000000e+00 2.947010357563030425e+02
1.633999999999999986e+01 1.001695283163912320e+00 0.000000000000000000e+00 2.954190330100808524e+02
1.635999999999999943e+01 1.001539483672549746e+00 0.000000000000000000e+00 2.960965948110402906e+02
1.637999999999999901e+01 1.001253241186846887e+00 0.000000000000000000e+00 2.967361576991813763e+02
1.639999999999999858e+01 1.000856243348281938e+00 0.000000000000000000e+00 2.973432868545039582e+02
1.642000000000000171e+01 1.000376958627938961e+00 0.000000000000000000e+00 2.979262189170082706e+02
1.644000000000000128e+01 9.998505453984595226e-01 0.000000000000000000e+00 2.984952698066940684e+02
1.646000000000000085e+01 9.993160612353083616e-01 0.000000000000000000e+00 2.990620241235614571e+02
1.648000000000000043e+01 9.988136925386618126e-01 0.000000000000000000e+00 2.996385185476104311e+02
1.650000000000000000e+01 9.983813458902492943e-01 0.000000000000000000e+00 3.002362212388411535e+02
1.651999999999999957e+01 9.980518669851092817e-01 0.000000000000000000e+00 3.008651855172532805e+02
1.653999999999999915e+01 9.978506081508626835e-01 0.000000000000000000e+00 3.015332966628471922e+02
1.655999999999999872e+01 9.977931228316057055e-01 0.000000000000000000e+00 3.022455464356226003e+02
1.657999999999999829e+01 9.978841872309841543e-01 0.000000000000000000e+00 3.030037003555796673e+02
1.660000000000000142e+01 9.981174289373915265e-01 0.000000000000000000e+00 3.038061453027183916e+02
1.662000000000000099e+01 9.984757208331654921e-01 0.000000000000000000e+00 3.046479688370386611e+02
1.664000000000000057e+01 9.989326058798104757e-01 0.000000000000000000e+00 3.055213553985404360e+02
1.666000000000000014e+01 9.994540376856393404e-01 0.000000000000000000e+00 3.064160854672238656e+02
1.667999999999999972e+01 1.000001411167489307e+00 0.000000000000000000e+00 3.073204387630888732e+02
1.669999999999999929e+01 1.000534137749853336e+00 0.000000000000000000e+00 3.082219704461355150e+02
1.671999999999999886e+01 1.001012905977465950e+00 0.000000000000000000e+00 3.091085103163637200e+02
1.673999999999999844e+01 1.001402702429778024e+00 0.000000000000000000e+00 3.099691022537735421e+02
1.676000000000000156e+01 1.001675216823368908e+00 0.000000000000000000e+00 3.107947660183651806e+02
1.678000000000000114e+01 1.001811175962362022e+00 0.000000000000000000e+00 3.115792476701382157e+02
1.680000000000000071e+01 1.001801529369990673e+00 0.000000000000000000e+00 3.123194224690928422e+02
1.682000000000000028e+01 1.001648195870131319e+00 0.000000000000000000e+00 3.130155659752290376e+02
1.683999999999999986e+01 1.001363675889003213e+00 0.000000000000000000e+00 3.136712733085469722e+02
1.685999999999999943e+01 1.000970183250331713e+00 0.000000000000000000e+00 3.142932259490463593e+02
1.687999999999999901e+01 1.000497495960281924e+00 0.000000000000000000e+00 3.148905516167274072e+02
1.689999999999999858e+01 9.999811972369673230e-01 0.000000000000000000e+00 3.154742977715901020e+02
1.692000000000000171e+01 9.994593238407792901e-01 0.000000000000000000e+00 3.160563936736344886e+02
1.694000000000000128e+01 9.989699466721355670e-01 0.000000000000000000e+00 3.166488929828603318e+02
1.696000000000000085e+01 9.985479144138490470e-01 0.000000000000000000e+00 3.172629395992677814e+02
1.698000000000000043e+01 9.982224732544408008e-01 0.000000000000000000e+00 3.179079978628568028e+02
1.700000000000000000e+01 9.980153294455099688e-01 0.000000000000000000e+00 3.185912133536274951e+02
1.701999999999999957e+01 9.979387787105332697e-01 0.000000000000000000e+00 3.193167862715797014e+02
1.703999999999999915e+01 9.979951770519300824e-01 0.000000000000000000e+00 3.200857664967135747e+02
1.705999999999999872e+01 9.981769990143748439e-01 0.000000000000000000e+00 3.208960349890290900e+02
1.707999999999999829e+01 9.984675315937204809e-01 0.000000000000000000e+00 3.217424901485261444e+02
1.710000000000000142e+01 9.988420927022457763e-01 0.000000000000000000e+00 3.226174066152049136e+02
1.712000000000000099e+01 9.992706159924236164e-01 0.000000000000000000e+00 3.235112418290651704e+02
1.714000000000000057e+01 9.997195837555157283e-01 0.000000000000000000e+00 3.244132426701070813e+02
1.716000000000000014e+01 1.000154684908001412e+00 0.000000000000000000e+00 3.253122966583305811e+02
1.717999999999999972e+01 1.000543717892601547e+00 0.000000000000000000e+00 3.261978750537356859e+02
1.719999999999999929e+01 1.000858736439580010e+00 0.000000000000000000e+00 3.270607417563223294e+02
1.721999999999999886e+01 1.001078180375006621e+00 0.000000000000000000e+00 3.278936671260906337e+02
1.723999999999999844e+01 1.001188413958170820e+00 0.000000000000000000e+00 3.286919570830404496e+02
1.726000000000000156e+01 1.001184309391160099e+00 0.000000000000000000e+00 3.294536751271721755e+02
1.728000000000000114e+01 1.001069878667388169e+00 0.000000000000000000e+00 3.301798830784851475e+02
1.730000000000000071e+01 1.000857278790839411e+00 0.000000000000000000e+00 3.308743470769799160e+02
1.732000000000000028e+01 1.000565980697871726e+00 0.000000000000000000e+00 3.315432933826560884e+02
1.733999999999999986e+01 1.000220951943911363e+00 0.000000000000000000e+00 3.321948329155140414e+02
1.735999999999999943e+01 9.998506955032189225e-01 0.000000000000000000e+00 3.328383296355535208e+02
1.737999999999999901e+01 9.994848333028368836e-01 0.000000000000000000e+00 3.334836080627746355e+02
1.739999999999999858e+01 9.991519665707325748e-01 0.000000000000000000e+00 3.341402422771773217e+02
