# r(Angstrom)	g(r)	in_region	integrand
1.159999999999999964e+01 1.000336298100740429e+00 0.000000000000000000e+00 1.833585443577096328e+02
1.161999999999999922e+01 1.001380277513588268e+00 0.000000000000000000e+00 1.841833788781522685e+02
1.164000000000000057e+01 1.002382071857675472e+00 0.000000000000000000e+00 1.850028408342545845e+02
1.166000000000000014e+01 1.003269683490562558e+00 0.000000000000000000e+00 1.858035194860165689e+02
1.167999999999999972e+01 1.003977515977507284e+00 0.000000000000000000e+00 1.865730102534381842e+02
1.169999999999999929e+01 1.004452091865372099e+00 0.000000000000000000e+00 1.873010005165195366e+02
1.172000000000000064e+01 1.004656396528826212e+00 0.000000000000000000e+00 1.879801203352606080e+02
1.174000000000000021e+01 1.004572676881117621e+00 0.000000000000000000e+00 1.886065199296612889e+02
1.175999999999999979e+01 1.004204899405181539e+00 0.000000000000000000e+00 1.891803939997216162e+02
1.177999999999999936e+01 1.003578129548921005e+00 0.000000000000000000e+00 1.897059338654416933e+02
1.180000000000000071e+01 1.002737357517685446e+00 0.000000000000000000e+00 1.901911725668214501e+02
1.182000000000000028e+01 1.001743975906283612e+00 0.000000000000000000e+00 1.906473788838608527e+02
1.183999999999999986e+01 1.000671549000755833e+00 0.000000000000000000e+00 1.910883027965598728e+02
1.185999999999999943e+01 9.996002631319548248e-01 0.000000000000000000e+00 1.915291521049186656e+02
1.188000000000000078e+01 9.986110005300469217e-01 0.000000000000000000e+00 1.919854753289371274e+02
1.190000000000000036e+01 9.977793495587153894e-01 0.000000000000000000e+00 1.924720094086152358e+02
1.191999999999999993e+01 9.971701679399682661e-01 0.000000000000000000e+00 1.930016111239530119e+02
1.193999999999999950e+01 9.968326310023665204e-01 0.000000000000000000e+00 1.935842614149504470e+02
1.196000000000000085e+01 9.967968641222392234e-01 0.000000000000000000e+00 1.942263588616076504e+02
1.198000000000000043e+01 9.970715893434711763e-01 0.000000000000000000e+00 1.949301980039244881e+02
1.200000000000000000e+01 9.976438755080561105e-01 0.000000000000000000e+00 1.956938507419009454e+02
1.201999999999999957e+01 9.984799291392366660e-01 0.000000000000000000e+00 1.965112512355371166e+02
1.203999999999999915e+01 9.995279505088291438e-01 0.000000000000000000e+00 1.973726913648329173e+02
1.206000000000000050e+01 1.000721813486068923e+00 0.000000000000000000e+00 1.982654903097884755e+02
1.208000000000000007e+01 1.001985863474116556e+00 0.000000000000000000e+00 1.991749006104036823e+02
1.209999999999999964e+01 1.003240274465803106e+00 0.000000000000000000e+00 2.000851444666785710e+02
1.211999999999999922e+01 1.004406898190046471e+00 0.000000000000000000e+00 2.009805695586131264e+02
1.214000000000000057e+01 1.005414329797663209e+00 0.000000000000000000e+00 2.018466707062074192e+02
1.216000000000000014e+01 1.006202742444313181e+00 0.000000000000000000e+00 2.026710851294612894e+02
1.217999999999999972e+01 1.006727529079459060e+00 0.000000000000000000e+00 2.034443660083748568e+02
1.219999999999999929e+01 1.006962246512425496e+00 0.000000000000000000e+00 2.041606292829481504e+02
1.222000000000000064e+01 1.006899367888403063e+00 0.000000000000000000e+00 2.048177666531811099e+02
1.224000000000000021e+01 1.006550607953362375e+00 0.000000000000000000e+00 2.054175746990737252e+02
1.225999999999999979e+01 1.005945089511921076e+00 0.000000000000000000e+00 2.059654436006260312e+02
1.227999999999999936e+01 1.005126989774417279e+00 0.000000000000000000e+00 2.064699319778379731e+02
1.230000000000000071e+01 1.004151956308737104e+00 0.000000000000000000e+00 2.069420789907096889e+02
1.232000000000000028e+01 1.003082842859967849e+00 0.000000000000000000e+00 2.073945616392410045e+02
1.233999999999999986e+01 1.001985427146721230e+00 0.000000000000000000e+00 2.078408313234320133e+02
1.235999999999999943e+01 1.000923813868407786e+00 0.000000000000000000e+00 2.082941677232826976e+02
1.238000000000000078e+01 9.999565345496521651e-01 0.000000000000000000e+00 2.087668596187930916e+02
1.240000000000000036e+01 9.991328627352893399e-01 0.000000000000000000e+00 2.092694149899631384e+02
1.241999999999999993e+01 9.984903469282707666e-01 0.000000000000000000e+00 2.098100119567928061e+02
1.243999999999999950e+01 9.980532525058811721e-01 0.000000000000000000e+00 2.103941311592821819e+02
1.246000000000000085e+01 9.978314899799505255e-01 0.000000000000000000e+00 2.110242844574313494e+02
1.248000000000000043e+01 9.978213770714713382e-01 0.000000000000000000e+00 2.117001281112400477e+02
1.250000000000000000e+01 9.980065109268223544e-01 0.000000000000000000e+00 2.124186022807084555e+02
1.251999999999999957e+01 9.983600392127808254e-01 0.000000000000000000e+00 2.131743725658365634e+02
1.253999999999999915e+01 9.988469680199972833e-01 0.000000000000000000e+00 2.139602885266243106e+02
1.256000000000000050e+01 9.994271490949554471e-01 0.000000000000000000e+00 2.147679974830718379e+02
1.258000000000000007e+01 1.000058005155724183e+00 0.000000000000000000e+00 2.155885139951789711e+02
1.259999999999999964e+01 1.000697637090941283e+00 0.000000000000000000e+00 2.164128830629457525e+02
1.261999999999999922e+01 1.001307261739735610e+00 0.000000000000000000e+00 2.172327108663722584e+02
1.264000000000000057e+01 1.001853219980177512e+00 0.000000000000000000e+00 2.180406120654585038e+02
1.266000000000000014e+01 1.002308617864514195e+00 0.000000000000000000e+00 2.188305853402042942e+02
1.267999999999999972e+01 1.002654199587216466e+00 0.000000000000000000e+00 2.195982275706098221e+02
1.269999999999999929e+01 1.002878865381115814e+00 0.000000000000000000e+00 2.203408737366750358e+02
1.272000000000000064e+01 1.002979318832544653e+00 0.000000000000000000e+00 2.210575472183999182e+02
1.274000000000000021e+01 1.002959487028824981e+00 0.000000000000000000e+00 2.217488585357844215e+02
1.275999999999999979e+01 1.002829485902165807e+00 0.000000000000000000e+00 2.224168009288286783e+02
1.277999999999999936e+01 1.002604422962462438e+00 0.000000000000000000e+00 2.230645055575325841e+02
1.280000000000000071e+01 1.002302809788336635e+00 0.000000000000000000e+00 2.236959047018962110e+02
1.282000000000000028e+01 1.001945447480515172e+00 0.000000000000000000e+00 2.243154942819194844e+02
1.283999999999999986e+01 1.001553693621510588e+00 0.000000000000000000e+00 2.249279528576024063e+02
1.285999999999999943e+01 1.001148544592850964e+00 0.000000000000000000e+00 2.255379370689449843e+02
1.288000000000000078e+01 1.000749612449987058e+00 0.000000000000000000e+00 2.261498493959473137e+02
1.290000000000000036e+01 1.000373997499213408e+00 0.000000000000000000e+00 2.267675779586092801e+02
1.291999999999999993e+01 1.000036194099207520e+00 0.000000000000000000e+00 2.273944664769309441e+02
1.293999999999999950e+01 9.997473165545024409e-01 0.000000000000000000e+00 2.280331287109122229e+02
1.296000000000000085e+01 9.995148986191406681e-01 0.000000000000000000e+00 2.286853908205532946e+02
1.298000000000000043e+01 9.993431473097025286e-01 0.000000000000000000e+00 2.293523370858539465e+02
1.300000000000000000e+01 9.992327990857059472e-01 0.000000000000000000e+00 2.300342651068143027e+02
1.301999999999999957e+01 9.991811465051908536e-01 0.000000000000000000e+00 2.307306797034343333e+02
1.303999999999999915e+01 9.991826838991690884e-01 0.000000000000000000e+00 2.314404302557140340e+02
1.306000000000000050e+01 9.992290725870289769e-01 0.000000000000000000e+00 2.321616926436534243e+02
1.308000000000000007e+01 9.993097799060337572e-01 0.000000000000000000e+00 2.328921080272524762e+02
1.309999999999999964e+01 9.994123761537486716e-01 0.000000000000000000e+00 2.336288443465112437e+02
1.311999999999999922e+01 9.995235002561613236e-01 0.000000000000000000e+00 2.343688158614296242e+02
1.314000000000000057e+01 9.996289785923543336e-01 0.000000000000000000e+00 2.351087076320077927e+02
1.316000000000000014e+01 9.997150584036267329e-01 0.000000000000000000e+00 2.358452634382455244e+02
1.317999999999999972e+01 9.997689615877989322e-01 0.000000000000000000e+00 2.365754181801429752e+02
1.319999999999999929e+01 9.997797115308107996e-01 0.000000000000000000e+00 2.372964974777001146e+02
1.322000000000000064e+01 9.997390634934807396e-01 0.000000000000000000e+00 2.380064455109169330e+02
1.324000000000000021e+01 9.996422602267432955e-01 0.000000000000000000e+00 2.387040151797934584e+02
1.325999999999999979e+01 9.994883932097782253e-01 0.000000000000000000e+00 2.393888671243295505e+02
1.327999999999999936e+01 9.992809817412652285e-01 0.000000000000000000e+00 2.400617227045254083e+02
1.330000000000000071e+01 9.990281604323242304e-01 0.000000000000000000e+00 2.407244252003809777e+02
1.332000000000000028e+01 9.987422587637336813e-01 0.000000000000000000e+00 2.413798549718961510e+02
1.333999999999999986e+01 9.984394944866392674e-01 0.000000000000000000e+00 2.420318704590710297e+02
1.335999999999999943e+01 9.981391202939772223e-01 0.000000000000000000e+00 2.426851149819055422e+02
1.338000000000000078e+01 9.978620843494314663e-01 0.000000000000000000e+00 2.433447013203997926e+02
1.340000000000000036e+01 9.976297575959440778e-01 0.000000000000000000e+00 2.440159068145536878e+02
1.341999999999999993e+01 9.974624536338935199e-01 0.000000000000000000e+00 2.447038120243672665e+02
1.343999999999999950e+01 9.973776887084256915e-01 0.000000000000000000e+00 2.454128689498404867e+02
1.346000000000000085e+01 9.973885662896956328e-01 0.000000000000000000e+00 2.461464923309734729e+02
1.348000000000000043e+01 9.975026661661648975e-01 0.000000000000000000e+00 2.469067686677661015e+02
1.350000000000000000e+01 9.977208890341439096e-01 0.000000000000000000e+00 2.476941492202183781e+02
1.351999999999999957e+01 9.980369086209086582e-01 0.000000000000000000e+00 2.485072890883303103e+02
1.353999999999999915e+01 9.984372792774934835e-01 0.000000000000000000e+00 2.493430474521019562e+02
1.356000000000000050e+01 9.989017050329459524e-01 0.000000000000000000e+00 2.501965286115332958e+02
1.358000000000000007e+01 9.994041712012867729e-01 0.000000000000000000e+00 2.510613407866242994e+02
1.359999999999999964e+01 9.999148217046752718e-01 0.000000000000000000e+00 2.519300477173749471e+02
1.361999999999999922e+01 1.000401496460020301e+00 0.000000000000000000e+00 2.527945426237852757e+02
1.364000000000000057e+01 1.000832385467456342e+00 0.000000000000000000e+00 2.536467119658554168e+02
1.366000000000000014e+01 1.001178122167795559e+00 0.000000000000000000e+00 2.544789684835850778e+02
1.367999999999999972e+01 1.001414395066960505e+00 0.000000000000000000e+00 2.552849257169744135e+02
1.369999999999999929e+01 1.001523732715328796e+00 0.000000000000000000e+00 2.560598729060234859e+02
1.372000000000000064e+01 1.001497166061966260e+00 0.000000000000000000e+00 2.568012265307322650e+02
1.374000000000000021e+01 1.001335395432719544e+00 0.000000000000000000e+00 2.575088620311006480e+02
1.375999999999999979e+01 1.001048826960547755e+00 0.000000000000000000e+00 2.581851593271287584e+02
1.377999999999999936e+01 1.000657342330859123e+00 0.000000000000000000e+00 2.588349796788165236e+02
1.380000000000000071e+01 1.000189059798568314e+00 0.000000000000000000e+00 2.594653799861640664e+02
1.382000000000000028e+01 9.996782560536138229e-01 0.000000000000000000e+00 2.600851033291710905e+02
1.383999999999999986e+01 9.991632000197907537e-01 0.000000000000000000e+00 2.607040372678379185e+02
1.385999999999999943e+01 9.986832638838089027e-01 0.000000000000000000e+00 2.613324733021643169e+02
1.388000000000000078e+01 9.982755830934338936e-01 0.000000000000000000e+00 2.619802349321505517e+02
1.390000000000000036e+01 9.979725902083239619e-01 0.000000000000000000e+00 2.626560205577964098e+02
1.391999999999999993e+01 9.977990953710004218e-01 0.000000000000000000e+00 2.633666154591019222e+02
1.393999999999999950e+01 9.977703398276589475e-01 0.000000000000000000e+00 2.641163479760671180e+02
1.396000000000000085e+01 9.978904342873832212e-01 0.000000000000000000e+00 2.649066388486919550e+02
1.398000000000000043e+01 9.981520184484391489e-01 0.000000000000000000e+00 2.657358683769764980e+02
1.400000000000000000e+01 9.985362904976715637e-01 0.000000000000000000e+00 2.665993406209207137e+02
1.401999999999999957e+01 9.990146072051634407e-01 0.000000000000000000e+00 2.674896680805246092e+02
1.403999999999999915e+01 9.995504886388911769e-01 0.000000000000000000e+00 2.683972721757881459e+02
1.406000000000000050e+01 1.000102180108322969e+00 0.000000000000000000e+00 2.693110428267114571e+02
1.408000000000000007e+01 1.000625974350168645e+00 0.000000000000000000e+00 2.702192149932943153e+02
1.409999999999999964e+01 1.001079817827237539e+00 0.000000000000000000e+00 2.711103373755369716e+02
1.411999999999999922e+01 1.001426314480514668e+00 0.000000000000000000e+00 2.719740940734392325e+02
1.414000000000000057e+01 1.001636275079146321e+00 0.000000000000000000e+00 2.728022887470012279e+02
1.416000000000000014e+01 1.001690577486632705e+00 0.000000000000000000e+00 2.735893839362228732e+02
1.417999999999999972e+01 1.001582477121214954e+00 0.000000000000000000e+00 2.743331724411041819e+02
1.419999999999999929e+01 1.001317778279264381e+00 0.000000000000000000e+00 2.750348720216451284e+02
1.422000000000000064e+01 1.000914952387760515e+00 0.000000000000000000e+00 2.756992064778457916e+02
1.424000000000000021e+01 1.000403760233858685e+00 0.000000000000000000e+00 2.763340742497062479e+02
1.425999999999999979e+01 9.998230106229751835e-01 0.000000000000000000e+00 2.769499715972262379e+02
1.427999999999999936e+01 9.992174639317805696e-01 0.000000000000000000e+00 2.775591679804059027e+02
1.430000000000000071e+01 9.986347103090312816e-01 0.000000000000000000e+00 2.781748600592453045e+02
1.432000000000000028e+01 9.981212025380036268e-01 0.000000000000000000e+00 2.788100750537442991e+02
1.433999999999999986e+01 9.977186804486571914e-01 0.000000000000000000e+00 2.794766652439030281e+02
1.435999999999999943e+01 9.974608296966925858e-01 0.000000000000000000e+00 2.801843515097214663e+02
1.438000000000000078e+01 9.973704278814233826e-01 0.000000000000000000e+00 2.809398883711996291e+02
1.440000000000000036e+01 9.974576869820336311e-01 0.000000000000000000e+00 2.817465533883373610e+02
1.441999999999999993e+01 9.977191186789098332e-01 0.000000000000000000e+00 2.826037766811347751e+02
1.443999999999999950e+01 9.981378834241031450e-01 0.000000000000000000e+00 2.835071863295918888e+02
1.446000000000000085e+01 9.986848473710415730e-01 0.000000000000000000e+00 2.844488568137087441e+02
1.448000000000000043e+01 9.993210500939434526e-01 0.000000000000000000e+00 2.854179651734851859e+02
1.450000000000000000e+01 1.000000253141212436e+00 0.000000000000000000e+00 2.864014818089212895e+02
1.451999999999999957e+01 1.000672832606084306e+00 0.000000000000000000e+00 2.873852592000171171e+02
1.453999999999999915e+01 1.001289488104632808e+00 0.000000000000000000e+00 2.883550861267726191e+02
1.456000000000000050e+01 1.001804971604883132e+00 0.000000000000000000e+00 2.892977652091878440e+02
1.458000000000000007e+01 1.002181533813741199e+00 0.000000000000000000e+00 2.902021264272626695e+02
1.459999999999999964e+01 1.002391889704191019e+00 0.000000000000000000e+00 2.910599175209972600e+02
1.461999999999999922e+01 1.002421105235164811e+00 0.000000000000000000e+00 2.918663945703914351e+02
1.464000000000000057e+01 1.002267666301016824e+00 0.000000000000000000e+00 2.926206830154453655e+02
1.466000000000000014e+01 1.001943587493086207e+00 0.000000000000000000e+00 2.933258628961589807e+02
1.467999999999999972e+01 1.001473119763315101e+00 0.000000000000000000e+00 2.939886435325321372e+02
1.469999999999999929e+01 1.000891069122169297e+00 0.000000000000000000e+00 2.946189177245650512e+02
1.472000000000000064e+01 1.000239583024142398e+00 0.000000000000000000e+00 2.952288557922577183e+02
1.474000000000000021e+01 9.995651621312668933e-01 0.000000000000000000e+00 2.958320510156099772e+02
1.475999999999999979e+01 9.989150995342255257e-01 0.000000000000000000e+00 2.964424808746218787e+02
1.477999999999999936e+01 9.983335515307922847e-01 0.000000000000000000e+00 2.970733415292935433e+02
1.480000000000000071e+01 9.978585330987251867e-01 0.000000000000000000e+00 2.977361392196249312e+02
1.482000000000000028e+01 9.975192349071436704e-01 0.000000000000000000e+00 2.984398632656158838e+02
1.483999999999999986e+01 9.973340051110829441e-01 0.000000000000000000e+00 2.991903453872665182e+02
1.485999999999999943e+01 9.973093848798636474e-01 0.000000000000000000e+00 2.999899260445768050e+02
1.488000000000000078e+01 9.974400890744801185e-01 0.000000000000000000e+00 3.008374009775469062e+02
1.490000000000000036e+01 9.977098739243178693e-01 0.000000000000000000e+00 3.017282357061765765e+02
1.491999999999999993e+01 9.980934309893021439e-01 0.000000000000000000e+00 3.026550952704659494e+02
1.493999999999999950e+01 9.985585607325980773e-01 0.000000000000000000e+00 3.036084680504150128e+02
1.496000000000000085e+01 9.990695063740366866e-01 0.000000000000000000e+00 3.045776537860238022e+02
1.498000000000000043e+01 9.995896729653965807e-01 0.000000000000000000e+00 3.055515798772921698e+02
1.500000000000000000e+01 1.000084814119427401e+00 0.000000000000000000e+00 3.065197742842201478e+02
1.501999999999999957e+01 1.000525753399784223e+00 0.000000000000000000e+00 3.074732110468079895e+02
1.503999999999999915e+01 1.000890595893010548e+00 0.000000000000000000e+00 3.084050121250553502e+02
1.506000000000000050e+01 1.001165995991053714e+00 0.000000000000000000e+00 3.093108686189625587e+02
1.508000000000000007e+01 1.001347879594294277e+00 0.000000000000000000e+00 3.101892993485292891e+02
1.509999999999999964e+01 1.001441139628208354e+00 0.000000000000000000e+00 3.110415942537557612e+02
1.511999999999999922e+01 1.001458751349961762e+00 0.000000000000000000e+00 3.118715757546419240e+02
1.514000000000000057e+01 1.001419682465130911e+00 0.000000000000000000e+00 3.126849795711877391e+02
1.516000000000000014e+01 1.001346965059368044e+00 0.000000000000000000e+00 3.134888759833932568e+02
1.517999999999999972e+01 1.001265009006740092e+00 0.000000000000000000e+00 3.142908435312584174e+02
1.519999999999999929e+01 1.001196984884683117e+00 0.000000000000000000e+00 3.150981513147832516e+02
1.522000000000000064e+01 1.001162468689072549e+00 0.000000000000000000e+00 3.159170109139678289e+02
1.524000000000000021e+01 1.001175297774506756e+00 0.000000000000000000e+00 3.167518833888120184e+02
1.525999999999999979e+01 1.001242309576928946e+00 0.000000000000000000e+00 3.176050555593158720e+02
1.527999999999999936e+01 1.001362618723548037e+00 0.000000000000000000e+00 3.184763811254794632e+02
1.530000000000000071e+01 1.001527715489727521e+00 0.000000000000000000e+00 3.193632799673027307e+02
1.532000000000000028e+01 1.001722138505179771e+00 0.000000000000000000e+00 3.202609214047856767e+02
1.533999999999999986e+01 1.001925242883505041e+00 0.000000000000000000e+00 3.211627618379282012e+02
1.535999999999999943e+01 1.002113145712573816e+00 0.000000000000000000e+00 3.220611481467304316e+02
1.538000000000000078e+01 1.002261085948470853e+00 0.000000000000000000e+00 3.229480643111924678e+02
1.540000000000000036e+01 1.002345908929002327e+00 0.000000000000000000e+00 3.238159301113141737e+02
1.541999999999999993e+01 1.002348674375330706e+00 0.000000000000000000e+00 3.246584523270954037e+02
1.543999999999999950e+01 1.002256293205106008e+00 0.000000000000000000e+00 3.254711737385363790e+02
1.546000000000000085e+01 1.002063436547374398e+00 0.000000000000000000e+00 3.262521190856370481e+02
1.548000000000000043e+01 1.001773054689159670e+00 0.000000000000000000e+00 3.270019970283973407e+02
1.550000000000000000e+01 1.001396749918677331e+00 0.000000000000000000e+00 3.277243570468173743e+02
1.551999999999999957e+01 1.000953632857875197e+00 0.000000000000000000e+00 3.284252507808969881e+02
1.553999999999999915e+01 1.000469376586359926e+00 0.000000000000000000e+00 3.291129527706363547e+02
1.556000000000000050e+01 9.999737683232033936e-01 0.000000000000000000e+00 3.297971809960354790e+02
1.558000000000000007e+01 9.994985155596969317e-01 0.000000000000000000e+00 3.304883891970941932e+02
1.559999999999999964e+01 9.990745984849849215e-01 0.000000000000000000e+00 3.311968976738125434e+02
1.561999999999999922e+01 9.987294547593839056e-01 0.000000000000000000e+00 3.319319548861906242e+02
1.564000000000000057e+01 9.984848430191868296e-01 0.000000000000000000e+00 3.327010108142284253e+02
1.566000000000000014e+01 9.983548165090830873e-01 0.000000000000000000e+00 3.335090161179258530e+02
1.567999999999999972e+01 9.983445081320454495e-01 0.000000000000000000e+00 3.343579825772829395e+02
1.569999999999999929e+01 9.984496261639780323e-01 0.000000000000000000e+00 3.352467757922996725e+02
1.572000000000000064e+01 9.986568877994440596e-01 0.000000000000000000e+00 3.361712208429762541e+02
1.574000000000000021e+01 9.989448691497536670e-01 0.000000000000000000e+00 3.371243505693123552e+02
1.575999999999999979e+01 9.992860598633651614e-01 0.000000000000000000e+00 3.380970656513081281e+02
1.577999999999999936e+01 9.996489486433117744e-01 0.000000000000000000e+00 3.390788156289635822e+02
1.580000000000000071e+01 1.000000882789924495e+00 0.000000000000000000e+00 3.400585538022788796e+02
1.582000000000000028e+01 1.000310674033523028e+00 0.000000000000000000e+00 3.410256203512536786e+02
1.583999999999999986e+01 1.000551323661843739e+00 0.000000000000000000e+00 3.419706796958881796e+02
1.585999999999999943e+01 1.000702356733757847e+00 0.000000000000000000e+00 3.428865380561823599e+02
1.588000000000000078e+01 1.000751445225712244e+00 0.000000000000000000e+00 3.437687289321362414e+02
1.590000000000000036e+01 1.000695418712679086e+00 0.000000000000000000e+00 3.446158962037498554e+02
1.591999999999999993e+01 1.000540760194433387e+00 0.000000000000000000e+00 3.454300048710230726e+02
1.593999999999999950e+01 1.000302670498108615e+00 0.000000000000000000e+00 3.462160590939559484e+02
1.596000000000000085e+01 1.000004001724805747e+00 0.000000000000000000e+00 3.469817700725485565e+02
1.598000000000000043e+01 9.996731421021840536e-01 0.000000000000000000e+00 3.477368537468008185e+02
1.600000000000000000e+01 9.993416414095867006e-01 0.000000000000000000e+00 3.484922270967127815e+02
1.601999999999999957e+01 9.990413501200406943e-01 0.000000000000000000e+00 3.492590221022844048e+02
1.603999999999999915e+01 9.988019460845934949e-01 0.000000000000000000e+00 3.500477205835156838e+02
1.605999999999999872e+01 9.986479311720476426e-01 0.000000000000000000e+00 3.508670898404066065e+02
1.607999999999999829e+01 9.985969742755606005e-01 0.000000000000000000e+00 3.517235766929572378e+02
1.610000000000000142e+01 9.986580842820487192e-01 0.000000000000000000e+00 3.526206326811676490e+02
1.612000000000000099e+01 9.988308896093370803e-01 0.000000000000000000e+00 3.535584212250377050e+02
1.614000000000000057e+01 9.991056963255460222e-01 0.000000000000000000e+00 3.545337971245673998e+02
1.616000000000000014e+01 9.994642272504355995e-01 0.000000000000000000e+00 3.555405284597566720e+02
1.617999999999999972e+01 9.998809454035684219e-01 0.000000000000000000e+00 3.565697306306057044e+02
1.619999999999999929e+01 1.000325545849611641e+00 0.000000000000000000e+00 3.576107249571144280e+02
1.621999999999999886e+01 1.000765157551128048e+00 0.000000000000000000e+00 3.586518064392828364e+02
1.623999999999999844e+01 1.001167026193184872e+00 0.000000000000000000e+00 3.596811959171108128e+02
1.626000000000000156e+01 1.001501357801267256e+00 0.000000000000000000e+00 3.606880643505987223e+02
1.628000000000000114e+01 1.001743645378919467e+00 0.000000000000000000e+00 3.616633855797461479e+02
1.630000000000000071e+01 1.001876528042827896e+00 0.000000000000000000e+00 3.626006323245531462e+02
1.632000000000000028e+01 1.001891186665788469e+00 0.000000000000000000e+00 3.634963140250199558e+02
1.633999999999999986e+01 1.001787965508720513e+00 0.000000000000000000e+00 3.643502407411464219e+02
1.635999999999999943e+01 1.001576226465297870e+00 0.000000000000000000e+00 3.651655107329324323e+02
1.637999999999999901e+01 1.001273308025769415e+00 0.000000000000000000e+00 3.659481702003783994e+02
1.639999999999999858e+01 1.000903178518687930e+00 0.000000000000000000e+00 3.667067555834838117e+02
1.642000000000000171e+01 1.000494294446411248e+00 0.000000000000000000e+00 3.674515368222490679e+02
1.644000000000000128e+01 1.000077161876145482e+00 0.000000000000000000e+00 3.681936398966739148e+02
1.646000000000000085e+01 9.996818710098184235e-01 0.000000000000000000e+00 3.689441464267583228e+02
1.648000000000000043e+01 9.993356487061156868e-01 0.000000000000000000e+00 3.697131866725025588e+02
1.650000000000000000e+01 9.990607402427560402e-01 0.000000000000000000e+00 3.705091414339064499e+02
1.651999999999999957e+01 9.988727952793245990e-01 0.000000000000000000e+00 3.713380199109699902e+02
1.653999999999999915e+01 9.987797093690548023e-01 0.000000000000000000e+00 3.722029985236931680e+02
1.655999999999999872e+01 9.987812274802948531e-01 0.000000000000000000e+00 3.731042380120760527e+02
1.657999999999999829e+01 9.988694802005579909e-01 0.000000000000000000e+00 3.740390475161186714e+02
1.660000000000000142e+01 9.990294718409352681e-01 0.000000000000000000e+00 3.750020333758210427e+02
1.662000000000000099e+01 9.992411551452039520e-01 0.000000000000000000e+00 3.759858474511829627e+02
1.664000000000000057e+01 9.994807410453981911e-01 0.000000000000000000e+00 3.769816580822045466e+02
1.666000000000000014e+01 9.997234090376589943e-01 0.000000000000000000e+00 3.779801576488858359e+02
1.667999999999999972e+01 9.999450738203776723e-01 0.000000000000000000e+00 3.789722271712268480e+02
1.669999999999999929e+01 1.000124578824469923e+00 0.000000000000000000e+00 3.799497727092274886e+02
1.671999999999999886e+01 1.000245478845966041e+00 0.000000000000000000e+00 3.809064172828877304e+02
1.673999999999999844e+01 1.000297195949262585e+00 0.000000000000000000e+00 3.818379633522077370e+02
1.676000000000000156e+01 1.000275860485229096e+00 0.000000000000000000e+00 3.827427412171875858e+02
1.678000000000000114e+01 1.000184139866107991e+00 0.000000000000000000e+00 3.836215738778269042e+02
1.680000000000000071e+01 1.000031199654434433e+00 0.000000000000000000e+00 3.844777919341257757e+02
1.682000000000000028e+01 9.998312246433540551e-01 0.000000000000000000e+00 3.853166934260844982e+02
1.683999999999999986e+01 9.996023864075767040e-01 0.000000000000000000e+00 3.861451681137029368e+02
1.685999999999999943e+01 9.993648167484601164e-01 0.000000000000000000e+00 3.869709312169809436e+02
1.687999999999999901e+01 9.991388999751831257e-01 0.000000000000000000e+00 3.878018697959187193e+02
1.689999999999999858e+01 9.989435773117331108e-01 0.000000000000000000e+00 3.886453844505161328e+02
1.692000000000000171e+01 9.987947067164634207e-01 0.000000000000000000e+00 3.895077432607733385e+02
1.694000000000000128e+01 9.987036509997160305e-01 0.000000000000000000e+00 3.903935158666901089e+02
1.696000000000000085e+01 9.986767416263624408e-01 0.000000000000000000e+00 3.913053427882665005e+02
1.698000000000000043e+01 9.987147463077258314e-01 0.000000000000000000e+00 3.922437031855026248e+02
1.700000000000000000e+01 9.988132471928446998e-01 0.000000000000000000e+00 3.932070380583983820e+02
1.701999999999999957e+01 9.989631457897952815e-01 0.000000000000000000e+00 3.941919254669538759e+02
1.703999999999999915e+01 9.991517674728508380e-01 0.000000000000000000e+00 3.951934956311689575e+02
1.705999999999999872e+01 9.993643024688486642e-01 0.000000000000000000e+00 3.962059855110438207e+02
1.707999999999999829e+01 9.995850218162758427e-01 0.000000000000000000e+00 3.972232119465783171e+02
1.710000000000000142e+01 9.997988282343581723e-01 0.000000000000000000e+00 3.982391849577725793e+02
1.712000000000000099e+01 9.999927103611134793e-01 0.000000000000000000e+00 3.992486911246264754e+02
1.714000000000000057e+01 1.000156587187332802e+00 0.000000000000000000e+00 4.002476410871399821e+02
1.716000000000000014e+01 1.000284061024880433e+00 0.000000000000000000e+00 4.012333851253132480e+02
1.717999999999999972e+01 1.000372780641356929e+00 0.000000000000000000e+00 4.022048762791461058e+02
1.719999999999999929e+01 1.000424161649480670e+00 0.000000000000000000e+00 4.031625765486386967e+02
1.721999999999999886e+01 1.000443066213756893e+00 0.000000000000000000e+00 4.041083451537908786e+02
1.723999999999999844e+01 1.000436761096676674e+00 0.000000000000000000e+00 4.050450328746028390e+02
1.726000000000000156e+01 1.000414095611171117e+00 0.000000000000000000e+00 4.059761598110745808e+02
1.728000000000000114e+01 1.000384175483457927e+00 0.000000000000000000e+00 4.069053835032058828e+02
1.730000000000000071e+01 1.000355300518980251e+00 0.000000000000000000e+00 4.078360671309967529e+02
1.732000000000000028e+01 1.000333952013706895e+00 0.000000000000000000e+00 4.087708620344473616e+02
1.733999999999999986e+01 1.000324210534852654e+00 0.000000000000000000e+00 4.097114607535576738e+02
1.735999999999999943e+01 1.000327177726158867e+00 0.000000000000000000e+00 4.106583483883277381e+02
1.737999999999999901e+01 1.000341035686596269e+00 0.000000000000000000e+00 4.116108129787573375e+02
1.739999999999999858e+01 1.000361401270975170e+00 0.000000000000000000e+00 4.125670778048465763e+02
